NRC-16_K11gp3.5_CR8gp3.5	44
NRC-16_EL188-CBD_Vpept	44
Magainin_KZ144-CBD_BcepC6Bgp22	44
LfcinB_201j2-1gp229-CBD_BcepC6Bgp22	44
IR2_201j2-1gp229-CBD_BcepC6Bgp22	44
Fowlicidin-2_EL188-CBD_Vpept	44
Dermaseptin_KZ144-CBD_Vpept	44
CecropinAA_K11gp3.5_CR8gp3.5	44
TB_KKG6A_201j2-1gp229-CBD_BcepC6Bgp22	43
SMAP29_PVP-SE1gp146-CBD_BcepC6Bgp22	43
Sarcotoxin_EL188-CBD_BcepC6Bgp22	43
Protegrin_EL188-CBD_BcepC6Bgp16	43
Pleurocidin_KZ144-CBD_Vpept	43
Piscidin_PVP-SE1gp146-CBD_Vpept	43
PAM2_KZ144-CBD_BcepC6Bgp22	43
IR2_EL188-CBD_BcepC6Bgp22	43
Fowlicidin-2_KZ144-CBD_Vpept	43
E7K_I9K_PVP-SE1gp146-CBD_BcepC6Bgp22	43
Ci-MAM-A24_KZ144-CBD_BcepC6Bgp22	43
Ci-MAM-A24_201j2-1gp229-CBD_BcepC6Bgp22	43
Buforin_PVP-SE1gp146-CBD_BcepC6Bgp22	43
Sushi_OBPgp279-CBD_LysAci7	42
Ranalexin_OBPgp279-CBD_BcepC6Bgp22	42
Ranalexin_KZ144-CBD_Phage003	42
Protegrin_EL188-CBD_BcepC6Bgp22	42
Pleurocidin_201j2-1gp229-CBD_Vpept	42
Piscidin_K11gp3.5_CR8gp3.5	42
Piscidin119K_KZ144-CBD_201j2-1gp229-EAD	42
Piscidin119K_K11gp3.5_CR8gp3.5	42
Nigrocine_KZ144-CBD_BcepC6Bgp22	42
Myxinidin_OBPgp279-CBD_Vpept	42
Myxinidin_EL188-CBD_Vpept	42
Dermaseptin_201j2-1gp229-CBD_BcepC6Bgp22	42
CecropinAD_KZ144-CBD_Vpept	42
Cecropin_201j2-1gp229-CBD_LUZ24gp67	42
3IQ2_201j2-1gp229-CBD_Vpept	42
TB_KKG6A_KZ144-CBD_Vpept	41
TB_KKG6A_KZ144-CBD_BcepC6Bgp22	41
Pseudin_201j2-1gp229-CBD_BcepC6Bgp22	41
Pleurocidin_PVP-SE1gp146-CBD_BcepC6Bgp22	41
Piscidin119K_PVP-SE1gp146-CBD_Vpept	41
PAM2_EL188-CBD_BcepC6Bgp22	41
Melittin_EL188-CBD_Vpept	41
IR2_OBPgp279-CBD_BcepC6Bgp22	41
IR2_EL188-CBD_Vpept	41
Indolicidin_PVP-SE1gp146-CBD_BcepC6Bgp22	41
